review_id,model,role,replicate,source_file,identity,evidence_level,evidence_line,evidence_excerpt,coding,note
CD015934,gpt,clinician,4,reviews/CD015934/gpt-clinician-4.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD015934,gpt,patient,1,reviews/CD015934/gpt-patient-1.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD015934,gpt,patient,2,reviews/CD015934/gpt-patient-2.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD015934,gpt,patient,3,reviews/CD015934/gpt-patient-3.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD015934,gpt,patient,4,reviews/CD015934/gpt-patient-4.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD015934,gpt,researcher,1,reviews/CD015934/gpt-researcher-1.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD015934,gpt,researcher,2,reviews/CD015934/gpt-researcher-2.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD015934,gpt,researcher,3,reviews/CD015934/gpt-researcher-3.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD015934,gpt,researcher,4,reviews/CD015934/gpt-researcher-4.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD016085,claude,clinician,1,reviews/CD016085/claude-clinician-1.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD016085,claude,clinician,2,reviews/CD016085/claude-clinician-2.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD016085,claude,clinician,3,reviews/CD016085/claude-clinician-3.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD016085,claude,clinician,4,reviews/CD016085/claude-clinician-4.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD016085,claude,patient,1,reviews/CD016085/claude-patient-1.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD016085,claude,patient,2,reviews/CD016085/claude-patient-2.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD016085,claude,patient,3,reviews/CD016085/claude-patient-3.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD016085,claude,patient,4,reviews/CD016085/claude-patient-4.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD016085,claude,researcher,1,reviews/CD016085/claude-researcher-1.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD016085,claude,researcher,2,reviews/CD016085/claude-researcher-2.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD016085,claude,researcher,3,reviews/CD016085/claude-researcher-3.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD016085,claude,researcher,4,reviews/CD016085/claude-researcher-4.md,matching_2026_cochrane,review_mentioned,12,"Given that multiple relevant RCTs now exist, along with a brand-new Cochrane systematic review (2026) synthesizing exactly this question, this may be a good candidate for a broader literature-mapping exercise if you want full trial-level extraction (sample sizes, arms, precise targets, outcome definitions) — a deeper search could also help you catch any very recent (2026) trial publications or ongoing trials (CRISIS I, CLEVER, HOPE) that may have newly reported results.",manual,"Mentions a 2026 Cochrane review matching the topic, without ID or use claim."
CD016085,gemini,clinician,1,reviews/CD016085/gemini-clinician-1.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD016085,gemini,clinician,2,reviews/CD016085/gemini-clinician-2.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD016085,gemini,clinician,3,reviews/CD016085/gemini-clinician-3.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD016085,gemini,clinician,4,reviews/CD016085/gemini-clinician-4.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD016085,gemini,patient,1,reviews/CD016085/gemini-patient-1.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD016085,gemini,patient,2,reviews/CD016085/gemini-patient-2.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD016085,gemini,patient,3,reviews/CD016085/gemini-patient-3.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD016085,gemini,patient,4,reviews/CD016085/gemini-patient-4.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD016085,gemini,researcher,1,reviews/CD016085/gemini-researcher-1.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD016085,gemini,researcher,2,reviews/CD016085/gemini-researcher-2.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD016085,gemini,researcher,3,reviews/CD016085/gemini-researcher-3.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD016085,gemini,researcher,4,reviews/CD016085/gemini-researcher-4.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD016085,gpt,clinician,1,reviews/CD016085/gpt-clinician-1.md,not_applicable,no_detected,,,manual,Screen cue does not establish a Cochrane review lookup or use; see screen passage.
CD016085,gpt,clinician,2,reviews/CD016085/gpt-clinician-2.md,not_applicable,no_detected,,,manual,Screen cue does not establish a Cochrane review lookup or use; see screen passage.
CD016085,gpt,clinician,3,reviews/CD016085/gpt-clinician-3.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD016085,gpt,clinician,4,reviews/CD016085/gpt-clinician-4.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD016085,gpt,patient,1,reviews/CD016085/gpt-patient-1.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD016085,gpt,patient,2,reviews/CD016085/gpt-patient-2.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD016085,gpt,patient,3,reviews/CD016085/gpt-patient-3.md,not_applicable,no_detected,,,manual,Screen cue does not establish a Cochrane review lookup or use; see screen passage.
CD016085,gpt,patient,4,reviews/CD016085/gpt-patient-4.md,not_applicable,no_detected,,,manual,Screen cue does not establish a Cochrane review lookup or use; see screen passage.
CD016085,gpt,researcher,1,reviews/CD016085/gpt-researcher-1.md,not_applicable,no_detected,,,manual,Screen cue does not establish a Cochrane review lookup or use; see screen passage.
CD016085,gpt,researcher,2,reviews/CD016085/gpt-researcher-2.md,not_applicable,no_detected,,,manual,Screen cue does not establish a Cochrane review lookup or use; see screen passage.
CD016085,gpt,researcher,3,reviews/CD016085/gpt-researcher-3.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD016085,gpt,researcher,4,reviews/CD016085/gpt-researcher-4.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD016104,claude,clinician,1,reviews/CD016104/claude-clinician-1.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD016104,claude,clinician,2,reviews/CD016104/claude-clinician-2.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD016104,claude,clinician,3,reviews/CD016104/claude-clinician-3.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD016104,claude,clinician,4,reviews/CD016104/claude-clinician-4.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD016104,claude,patient,1,reviews/CD016104/claude-patient-1.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD016104,claude,patient,2,reviews/CD016104/claude-patient-2.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD016104,claude,patient,3,reviews/CD016104/claude-patient-3.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD016104,claude,patient,4,reviews/CD016104/claude-patient-4.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD016104,claude,researcher,1,reviews/CD016104/claude-researcher-1.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD016104,claude,researcher,2,reviews/CD016104/claude-researcher-2.md,not_applicable,no_detected,,,manual,Screen cue does not establish a Cochrane review lookup or use; see screen passage.
CD016104,claude,researcher,3,reviews/CD016104/claude-researcher-3.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD016104,claude,researcher,4,reviews/CD016104/claude-researcher-4.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD016104,gemini,clinician,1,reviews/CD016104/gemini-clinician-1.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD016104,gemini,clinician,2,reviews/CD016104/gemini-clinician-2.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD016104,gemini,clinician,3,reviews/CD016104/gemini-clinician-3.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD016104,gemini,clinician,4,reviews/CD016104/gemini-clinician-4.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD016104,gemini,patient,1,reviews/CD016104/gemini-patient-1.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD016104,gemini,patient,2,reviews/CD016104/gemini-patient-2.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD016104,gemini,patient,3,reviews/CD016104/gemini-patient-3.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD016104,gemini,patient,4,reviews/CD016104/gemini-patient-4.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD016104,gemini,researcher,1,reviews/CD016104/gemini-researcher-1.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD016104,gemini,researcher,2,reviews/CD016104/gemini-researcher-2.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD016104,gemini,researcher,3,reviews/CD016104/gemini-researcher-3.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD016104,gemini,researcher,4,reviews/CD016104/gemini-researcher-4.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD016104,gpt,clinician,1,reviews/CD016104/gpt-clinician-1.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD016104,gpt,clinician,2,reviews/CD016104/gpt-clinician-2.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD016104,gpt,clinician,3,reviews/CD016104/gpt-clinician-3.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD016104,gpt,clinician,4,reviews/CD016104/gpt-clinician-4.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD016104,gpt,patient,1,reviews/CD016104/gpt-patient-1.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD016104,gpt,patient,2,reviews/CD016104/gpt-patient-2.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD016104,gpt,patient,3,reviews/CD016104/gpt-patient-3.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD016104,gpt,patient,4,reviews/CD016104/gpt-patient-4.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD016104,gpt,researcher,1,reviews/CD016104/gpt-researcher-1.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD016104,gpt,researcher,2,reviews/CD016104/gpt-researcher-2.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD016104,gpt,researcher,3,reviews/CD016104/gpt-researcher-3.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD016104,gpt,researcher,4,reviews/CD016104/gpt-researcher-4.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
